vendor,kind,gpu_family_id,family,series,segment,codename,arch,model,model_full,cores,p_cores,e_cores,threads,base_clock,boost_clock,all_core_boost,l2_cache,l3_cache,tdp,tdp_config_up,process,socket,socket_count,pcie_gen,pcie_lanes,mem_type,mem_channels,mem_speed,mem_max_capacity,ecc,cxl,upi_links,igpu_model,igpu_cores,igpu_clock,npu_tops,launch_date,launch_price_usd,part_number,source_url,source_tier,confidence,notes
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,embedded,Raptor Lake-U,Raptor Cove + Gracemont,Core i5-1345URE,Intel Core i5-1345URE Processor,10,2,8,12,1.40 GHz,4.60 GHz,,,12 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,yes,,,Intel Iris Xe Graphics eligible,,1.25 GHz,,2023-Q1,488,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,embedded,Raptor Lake-E,,Core i5-13500E,Intel Core i5-13500E Processor,14,6,8,20,2.40 GHz,4.60 GHz,,11.5 MB,24 MB,65W,,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,128 GB,yes,,,Intel UHD Graphics 770,,1.55 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,embedded,Raptor Lake-E,,Core i5-13500TE,Intel Core i5-13500TE Processor,14,6,8,20,1.30 GHz,4.50 GHz,,11.5 MB,24 MB,35W,,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 4800 MT/s Up to DDR4 3200 MT/s,2,,128 GB,yes,,,Intel UHD Graphics 770,,1.55 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,embedded,Raptor Lake-P,Raptor Cove + Gracemont,Core i5-1350PE,Intel Core i5-1350PE Processor,12,4,8,16,1.80 GHz,4.60 GHz,,,12 MB,28W,64W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,embedded,Raptor Lake-P,Raptor Cove + Gracemont,Core i5-1350PRE,Intel Core i5-1350PRE Processor,12,4,8,16,1.80 GHz,4.60 GHz,,,12 MB,28W,64W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,yes,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2023-Q1,138,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,embedded,Raptor Lake-H,Raptor Cove + Gracemont,Core i5-13600HE,Intel Core i5-13600HE Processor,12,4,8,16,2.70 GHz,4.80 GHz,,,18 MB,45W,115W,Intel 7,FCBGA1744,,5,28,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2023-Q1,355,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i5 Processors,embedded,Raptor Lake-H,Raptor Cove + Gracemont,Core i5-13600HRE,Intel Core i5-13600HRE Processor,12,4,8,16,2.70 GHz,4.80 GHz,,,18 MB,45W,115W,Intel 7,FCBGA1744,,5,28,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,yes,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2023-Q1,107,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-U,Raptor Cove + Gracemont,Core i7-1365UE,Intel Core i7-1365UE Processor,10,2,8,12,1.70 GHz,4.90 GHz,,,12 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.30 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-U,Raptor Cove + Gracemont,Core i7-1365URE,Intel Core i7-1365URE Processor,10,2,8,12,1.70 GHz,4.90 GHz,,,12 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,yes,,,Intel Iris Xe Graphics eligible,,1.30 GHz,,2023-Q1,488,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-U,Raptor Cove + Gracemont,Core i7-1366URE,Intel Core i7-1366URE Processor,10,2,8,12,1.70 GHz,4.90 GHz,,,12 MB,15W,55W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,yes,,,Intel Iris Xe Graphics eligible,,1.30 GHz,,2023-Q1,138,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-E,,Core i7-13700E,Intel Core i7-13700E Processor,16,8,8,24,1.90 GHz,5.10 GHz,,24 MB,30 MB,65W,,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,128 GB,yes,,,Intel UHD Graphics 770,,1.60 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-E,,Core i7-13700TE,Intel Core i7-13700TE Processor,16,8,8,24,1.10 GHz,4.80 GHz,,24 MB,30 MB,35W,,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,128 GB,yes,,,Intel UHD Graphics 770,,1.60 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-P,Raptor Cove + Gracemont,Core i7-1370PE,Intel Core i7-1370PE Processor,14,6,8,20,1.90 GHz,4.80 GHz,,,24 MB,28W,64W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-P,Raptor Cove + Gracemont,Core i7-1370PRE,Intel Core i7-1370PRE Processor,14,6,8,20,1.90 GHz,4.80 GHz,,,24 MB,28W,64W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,yes,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-P,Raptor Cove + Gracemont,Core i7-1375PRE,Intel Core i7-1375PRE Processor,14,6,8,20,1.90 GHz,4.80 GHz,,,24 MB,28W,64W,Intel 7,FCBGA1744,,4,20,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,yes,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2023-Q1,312,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-H,Raptor Cove + Gracemont,Core i7-13800HE,Intel Core i7-13800HE Processor,14,6,8,20,2.50 GHz,5.00 GHz,,,24 MB,45W,115W,Intel 7,FCBGA1744,,5,28,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,no,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2023-Q1,134,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i7 Processors,embedded,Raptor Lake-H,Raptor Cove + Gracemont,Core i7-13800HRE,Intel Core i7-13800HRE Processor,14,6,8,20,2.50 GHz,5.00 GHz,,,24 MB,45W,115W,Intel 7,FCBGA1744,,5,28,Up to DDR5 5200 MT/s Up to DDR4 3200 MT/s Up to LPDDR5/x 6400 MT/s Up to LPDDR4x 4267 MT/s,2,,96 GB,yes,,,Intel Iris Xe Graphics eligible,,1.40 GHz,,2023-Q1,214,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i9 Processors,embedded,Raptor Lake-E,,Core i9-13900E,Intel Core i9-13900E Processor,24,8,16,32,1.80 GHz,5.20 GHz,,32 MB,36 MB,65W,,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,128 GB,yes,,,Intel UHD Graphics 770,,1.65 GHz,,2023-Q1,355,,https://ark.intel.com/,1,high,
Intel,cpu,,Core,13th Generation Intel Core i9 Processors,embedded,Raptor Lake-E,,Core i9-13900TE,Intel Core i9-13900TE Processor,24,8,16,32,1.00 GHz,5.00 GHz,,32 MB,36 MB,35W,,Intel 7,FCLGA1700,1,5.0,20,Up to DDR5 5600 MT/s Up to DDR4 3200 MT/s,2,,128 GB,yes,,,Intel UHD Graphics 770,,1.65 GHz,,2023-Q1,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2308,Intel Atom Processor C2308,2,,,2,1.25 GHz,,,,1 MB,6W,,22 nm,FCBGA1283,,2,4,DDR 1333,1,,16 GB,yes,,,,,,,2014-Q2,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2316,Intel Atom Processor C2316,2,,,2,1.50 GHz,,,,1 MB,7W,,22 nm,FCBGA1283,,2,8,DDR 1333,1,,16 GB,yes,,,,,,,2017-Q3,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2338,Intel Atom Processor C2338,2,,,2,1.70 GHz,2.00 GHz,2.00 GHz,,1 MB,7W,,22 nm,FCBGA1283,,2,8,DDR3/DDR3L 1333,1,,16 GB,yes,,,,,,,2013-Q3,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2358,Intel Atom Processor C2358,2,,,2,1.70 GHz,2.00 GHz,2.00 GHz,,1 MB,7W,,22 nm,FCBGA1283,,2,8,DDR3/DDR3L 1333,1,,16 GB,yes,,,,,,,2013-Q3,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2508,Intel Atom Processor C2508,4,,,4,1.25 GHz,,,,2 MB,9W,,22 nm,FCBGA1283,,2,8,DDR3 1333,2,,32 GB,yes,,,,,,,2014-Q2,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2516,Intel Atom Processor C2516,4,,,4,1.40 GHz,,,,2 MB,10W,,22 nm,FCBGA1283,,2,8,DDR 1333,2,,32 GB,yes,,,,,,,2017-Q3,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2518,Intel Atom Processor C2518,4,,,4,1.70 GHz,,,,2 MB,13W,,22 nm,FCBGA1283,,2,16,DDR3/DDR3L 1333,2,,32 GB,yes,,,,,,,2013-Q3,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2538,Intel Atom Processor C2538,4,,,4,2.40 GHz,,,,2 MB,15W,,22 nm,FCBGA1283,,2,16,DDR3/DDR3L 1600,2,,64 GB,yes,,,,,,,2013-Q3,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2558,Intel Atom Processor C2558,4,,,4,2.40 GHz,,,,2 MB,15W,,22 nm,FCBGA1283,,2,16,DDR3/DDR3L 1600,2,,64 GB,yes,,,,,,,2013-Q3,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2718,Intel Atom Processor C2718,8,,,8,2.00 GHz,,,,4 MB,18W,,22 nm,FCBGA1283,,2,16,DDR3/DDR3L 1333,2,,32 GB,yes,,,,,,,2013-Q3,,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2738,Intel Atom Processor C2738,8,,,8,2.40 GHz,,,,4 MB,20W,,22 nm,FCBGA1283,,2,16,DDR3/DDR3L 1600,2,,64 GB,yes,,,,,,,2013-Q3,208,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor C Series,embedded,Rangeley,Silvermont,Atom C2758,Intel Atom Processor C2758,8,,,8,2.40 GHz,,,,4 MB,20W,,22 nm,FCBGA1283,,2,16,DDR3/DDR3L 1600,2,,64 GB,yes,,,,,,,2013-Q3,208,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Apollo Lake,Goldmont,Atom x5-E3930,Intel Atom x5-E3930 Processor,2,,,2,1.30 GHz,1.80 GHz,,,2 MB,6W,,14 nm,FCBGA1296,,2.0,6,DDR3L (ECC and Non ECC) up to 1866 MT/s;LPDDR4 up to 2133 MT/s,4,,8 GB,yes,,,Intel HD Graphics 500,,,,2016-Q4,26,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Apollo Lake,Goldmont,Atom x5-E3940,Intel Atom x5-E3940 Processor,4,,,4,1.60 GHz,1.80 GHz,,,2 MB,9W,,14 nm,FCBGA1296,,2.0,6,DDR3L (ECC and Non ECC) up to 1866 MT/s; LPDDR4 up to 2133 MT/s,4,,8 GB,yes,,,Intel HD Graphics 500,,,,2016-Q4,34,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Apollo Lake,Goldmont,Atom x5-E8000,Intel Atom x5-E8000 Processor,4,,,4,1.04 GHz,,,,2 MB,5W,,14 nm,FCBGA1170,,2.0,4,DDR3L-1600,2,,8 GB,no,,,Intel HD Graphics for Intel Celeron Processor N3000 Series,,,,2016-Q1,18,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6200FE,Intel Atom x6200FE Processor,2,,,2,1.00 GHz,,,,1.5 MB,4W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 2400MT/s Max 16GB / 2x64 DDR4 2400MT/s Max 32GB LPDDR4/x & DDR4 with In Band ECC,4,,32 GB,yes,,,,,,,2021-Q1,45,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6211E,Intel Atom x6211E Processor,2,,,2,1.30 GHz,3.00 GHz,,,1.5 MB,6W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 3200MT/s Max 16GB / 2x64 DDR4 3200MT/s Max 32GB LPDDR4/x & DDR4 with In Band ECC,4,,32 GB,no,,,Intel UHD Graphics for 10th Gen Intel Processors,,,,2021-Q1,42,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6212RE,Intel Atom x6212RE Processor,2,,,2,1.20 GHz,,,,1.5 MB,6W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 3200MT/s Max 16GB / 2x64 DDR4 3200MT/s Max 32GB LPDDR4/x & DDR4 with In Band ECC,4,,32 GB,no,,,Intel UHD Graphics for 10th Gen Intel Processors,,,,2021-Q1,45,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6214RE,Intel Atom x6214RE Processor,2,,,2,1.40 GHz,,,,1.5 MB,6W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 3200MT/s Max 16GB / 2x64 DDR4 3200MT/s Max 32GB LPDDR4/x & DDR4 with In-Band ECC,4,,32 GB,no,,,Intel UHD Graphics for 10th Gen Intel Processors,,,,2023-Q1,47,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6413E,Intel Atom x6413E Processor,4,,,4,1.50 GHz,3.00 GHz,,,1.5 MB,9W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 3200MT/s Max 16GB / 2x64 DDR4 3200MT/s Max 32GB LPDDR4/x & DDR4 with In Band ECC,4,,32 GB,no,,,Intel UHD Graphics for 10th Gen Intel Processors,,,,2021-Q1,51,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6414RE,Intel Atom x6414RE Processor,4,,,4,1.50 GHz,,,,1.5 MB,9W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 3200MT/s Max 16GB / 2x64 DDR4 3200MT/s Max 32GB LPDDR4/x & DDR4 with In Band ECC,4,,32 GB,no,,,Intel UHD Graphics for 10th Gen Intel Processors,,,,2021-Q1,55,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6416RE,Intel Atom x6416RE Processor,4,,,4,1.70 GHz,,,,1.5 MB,9W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 3200MT/s Max 16GB / 2x64 DDR4 3200MT/s Max 32GB LPDDR4/x & DDR4 with In Band ECC,4,,32 GB,no,,,Intel UHD Graphics for 10th Gen Intel Processors,,,,2023-Q1,63,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6425E,Intel Atom x6425E Processor,4,,,4,2.00 GHz,3.00 GHz,,,1.5 MB,12W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 3733MT/s Max (8GB | 16GB @3200MT/s) / 2x64 DDR4 3200MT/s Max 32GB LPDDR4/x & DDR4 with In Band ECC,4,,32 GB,no,,,Intel UHD Graphics for 10th Gen Intel Processors,,,,2021-Q1,67,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6425RE,Intel Atom x6425RE Processor,4,,,4,1.90 GHz,,,,1.5 MB,12W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 4267MT/s Max (8GB | 16GB | @3200MT/s) / 2x64 DDR4 3200MT/s Max 32GB Max 32GB With In Band ECC,4,,32 GB,no,,,Intel UHD Graphics for 10th Gen Intel Processors,,,,2021-Q1,71,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Elkhart Lake,Tremont,Atom x6427FE,Intel Atom x6427FE Processor,4,,,4,1.90 GHz,,,,1.5 MB,12W,,10 nm,FCBGA1493,,3.0,8,4x32 LPDDR4/x 4267MT/s Max (8GB | 16GB | @3200MT/s) / 2x64 DDR4 3200MT/s Max 32GB Max 32GB With In Band ECC,4,,32 GB,no,,,Intel UHD Graphics for 10th Gen Intel Processors,,,,2021-Q1,83,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Apollo Lake,Goldmont,Atom x7-E3950,Intel Atom x7-E3950 Processor,4,,,4,1.60 GHz,2.00 GHz,,,2 MB,12W,,14 nm,FCBGA1296,,2.0,6,DDR3L (ECC and Non ECC) up to 1866MT/s; LPDDR4 up to 2400 MT/s,4,,8 GB,yes,,,Intel HD Graphics 505,,,,2016-Q4,45,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Amston Lake,Gracemont,Atom x7203C,Intel Atom x7203C Processor,2,,,,,3.20 GHz,,,6 MB,9W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,,,,,2024-Q2,39,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Alder Lake-N,Gracemont,Atom x7211E,Intel Atom x7211E Processor,2,,,,,3.20 GHz,,,6 MB,6W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,Intel UHD Graphics,,1.00 GHz,,2023-Q1,39,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Atom Embedded,,Atom x7211RE,Intel Atom x7211RE Processor,2,,,,,3.20 GHz,,,6 MB,6W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,Intel UHD Graphics,,1.00 GHz,,2024-Q2,42,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Alder Lake-N,Gracemont,Atom x7213E,Intel Atom x7213E Processor,2,,,,,3.20 GHz,,,6 MB,10W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,Intel UHD Graphics,,1.00 GHz,,2023-Q1,47,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Amston Lake,Gracemont,Atom x7213RE,Intel Atom x7213RE Processor,2,,,,,3.40 GHz,,,6 MB,9W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,Intel UHD Graphics,,1.00 GHz,,2024-Q2,47,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Amston Lake,Gracemont,Atom x7405C,Intel Atom x7405C Processor,4,,,,,3.40 GHz,,,6 MB,12W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,,,,,2024-Q2,57,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Alder Lake-N,Gracemont,Atom x7425E,Intel Atom x7425E Processor,4,,,,,3.40 GHz,,,6 MB,12W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,Intel UHD Graphics,,1.00 GHz,,2023-Q1,58,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Amston Lake,Gracemont,Atom x7433FE,Intel Atom x7433FE Processor,4,,,,,3.40 GHz,,,6 MB,9W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/sDDR5 4800 MT/sLPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,Intel UHD Graphics,,1.00 GHz,,2025-Q3,75,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Amston Lake,Gracemont,Atom x7433RE,Intel Atom x7433RE Processor,4,,,,,3.40 GHz,,,6 MB,9W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,Intel UHD Graphics,,1.00 GHz,,2024-Q2,63,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Amston Lake,Gracemont,Atom x7809C,Intel Atom x7809C Processor,8,,,,,3.60 GHz,,,6 MB,25W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,,,,,2024-Q2,117,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Amston Lake,Gracemont,Atom x7835FE,Intel Atom x7835FE Processor,8,,,,,3.60 GHz,,,6 MB,12W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/sDDR5 4800 MT/sLPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,Intel UHD Graphics,,1.20 GHz,,2025-Q3,150,,https://ark.intel.com/,1,high,
Intel,cpu,,Atom,Intel Atom Processor X Series,embedded,Amston Lake,Gracemont,Atom x7835RE,Intel Atom x7835RE Processor,8,,,,,3.60 GHz,,,6 MB,12W,,Intel 7,FCBGA1264,,,9,DDR4 3200 MT/s DDR5 4800 MT/s LPDDR5 4800 MT/s,1,4800 MHz,32 GB,,,,Intel UHD Graphics,,1.20 GHz,,2024-Q2,127,,https://ark.intel.com/,1,high,
Intel,cpu,,Core Ultra,Intel Core Ultra processors (Series 1),embedded,Meteor Lake-U,,Core Ultra 3 105UL,Intel Core Ultra 3 Processor 105UL,8,2,6,10,1.50 GHz,4.20 GHz,,,10 MB,15W,57W,Intel 4,FCLGA1851,,4.0,20,Up to DDR5 5600 MT/s,2,,96 GB,no,,,Intel Graphics,3,1.80 GHz,,2024-Q2,,,https://ark.intel.com/,1,high,2 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra processors (Series 1),embedded,Meteor Lake-H,,Core Ultra 5 125HL,Intel Core Ultra 5 Processor 125HL,14,4,10,18,2.50 GHz,4.50 GHz,,,18 MB,45W,115W,Intel 4,FCLGA1851,,4.0,20,Up to DDR5 5600 MT/s,2,,96 GB,no,,,Intel Arc graphics,7,2.20 GHz,,2024-Q2,,,https://ark.intel.com/,1,high,2 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra processors (Series 1),embedded,Meteor Lake-U,,Core Ultra 5 125UL,Intel Core Ultra 5 Processor 125UL,12,2,10,14,1.30 GHz,4.30 GHz,,,12 MB,15W,57W,Intel 4,FCLGA1851,,4.0,20,Up to DDR5 5600 MT/s,2,,96 GB,no,,,Intel Graphics,4,1.85 GHz,,2024-Q2,,,https://ark.intel.com/,1,high,2 of the E-cores are low-power (LP E-cores)
Intel,cpu,,Core Ultra,Intel Core Ultra processors (Series 1),embedded,Meteor Lake-H,,Core Ultra 5 135HL,Intel Core Ultra 5 Processor 135HL,14,4,10,18,1.70 GHz,4.60 GHz,,,18 MB,45W,115W,Intel 4,FCLGA1851,,4.0,20,Up to DDR5 5600 MT/s,2,,96 GB,no,,,Intel Arc graphics,8,2.20 GHz,,2024-Q2,,,https://ark.intel.com/,1,high,2 of the E-cores are low-power (LP E-cores)
